trial_id,val_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/seq_len,config/h_size,config/num_l,config/dropout_rate,config/activ,config/lr,config/batch_size
466d0_00175,0.007974621839821339,1701850817,checkpoint_000000,True,True,1,2023-12-06_09-20-17,15.766724586486816,15.766724586486816,74859,maciej-ThinkPad-T480,192.168.1.17,15.766724586486816,1,"175_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=16,lr=0.1000,num_l=8,seq_len=48",48,16,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00176,0.007947874255478382,1701850852,checkpoint_000000,True,True,1,2023-12-06_09-20-52,34.892032861709595,34.892032861709595,74859,maciej-ThinkPad-T480,192.168.1.17,34.892032861709595,1,"176_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00177,0.008018936030566692,1701850940,checkpoint_000000,True,True,1,2023-12-06_09-22-20,88.45778703689575,88.45778703689575,74859,maciej-ThinkPad-T480,192.168.1.17,88.45778703689575,1,"177_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00178,0.007945222780108452,1701850978,checkpoint_000000,True,True,1,2023-12-06_09-22-58,37.982813358306885,37.982813358306885,74859,maciej-ThinkPad-T480,192.168.1.17,37.982813358306885,1,"178_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00179,0.007954630069434643,1701851023,checkpoint_000000,True,True,1,2023-12-06_09-23-43,44.66570520401001,44.66570520401001,74859,maciej-ThinkPad-T480,192.168.1.17,44.66570520401001,1,"179_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00180,0.007962054572999477,1701851054,checkpoint_000000,True,True,1,2023-12-06_09-24-14,30.662614822387695,30.662614822387695,74859,maciej-ThinkPad-T480,192.168.1.17,30.662614822387695,1,"180_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00181,0.007979175075888634,1701851132,checkpoint_000000,True,True,1,2023-12-06_09-25-32,78.24598026275635,78.24598026275635,74859,maciej-ThinkPad-T480,192.168.1.17,78.24598026275635,1,"181_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00182,0.00797293335199356,1701851172,checkpoint_000000,True,True,1,2023-12-06_09-26-12,40.02729940414429,40.02729940414429,74859,maciej-ThinkPad-T480,192.168.1.17,40.02729940414429,1,"182_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00183,0.008001347072422504,1701851206,checkpoint_000000,True,True,1,2023-12-06_09-26-46,34.03850603103638,34.03850603103638,74859,maciej-ThinkPad-T480,192.168.1.17,34.03850603103638,1,"183_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00184,0.009108593687415123,1701852009,checkpoint_000000,True,True,1,2023-12-06_09-40-09,802.6207685470581,802.6207685470581,74859,maciej-ThinkPad-T480,192.168.1.17,802.6207685470581,1,"184_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00185,0.008310344070196152,1701853069,checkpoint_000000,True,True,1,2023-12-06_09-57-49,1060.4130947589874,1060.4130947589874,74859,maciej-ThinkPad-T480,192.168.1.17,1060.4130947589874,1,"185_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00186,0.010180991142988205,1701853488,checkpoint_000000,True,True,1,2023-12-06_10-04-48,418.9515178203583,418.9515178203583,74859,maciej-ThinkPad-T480,192.168.1.17,418.9515178203583,1,"186_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00187,0.008013544604182243,1701854395,checkpoint_000000,True,True,1,2023-12-06_10-19-55,906.4469981193542,906.4469981193542,74859,maciej-ThinkPad-T480,192.168.1.17,906.4469981193542,1,"187_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00188,0.007979119196534157,1701855083,checkpoint_000000,True,True,1,2023-12-06_10-31-23,687.917483329773,687.917483329773,74859,maciej-ThinkPad-T480,192.168.1.17,687.917483329773,1,"188_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00189,0.007956170476973057,1701855847,checkpoint_000000,True,True,1,2023-12-06_10-44-07,763.75430560112,763.75430560112,74859,maciej-ThinkPad-T480,192.168.1.17,763.75430560112,1,"189_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00190,0.008000832051038742,1701856187,checkpoint_000000,True,True,1,2023-12-06_10-49-47,340.5206913948059,340.5206913948059,74859,maciej-ThinkPad-T480,192.168.1.17,340.5206913948059,1,"190_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00191,0.007940252311527729,1701856840,checkpoint_000000,True,True,1,2023-12-06_11-00-40,652.8770091533661,652.8770091533661,74859,maciej-ThinkPad-T480,192.168.1.17,652.8770091533661,1,"191_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00192,0.007948311045765877,1701856860,checkpoint_000000,True,True,1,2023-12-06_11-01-00,19.318262815475464,19.318262815475464,74859,maciej-ThinkPad-T480,192.168.1.17,19.318262815475464,1,"192_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
466d0_00193,0.007941887713968754,1701856878,checkpoint_000000,True,True,1,2023-12-06_11-01-18,18.508219480514526,18.508219480514526,74859,maciej-ThinkPad-T480,192.168.1.17,18.508219480514526,1,"193_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
466d0_00194,0.007943261414766312,1701856896,checkpoint_000000,True,True,1,2023-12-06_11-01-36,17.486199617385864,17.486199617385864,74859,maciej-ThinkPad-T480,192.168.1.17,17.486199617385864,1,"194_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,256
466d0_00195,0.007941088639199734,1701856914,checkpoint_000000,True,True,1,2023-12-06_11-01-54,18.070085048675537,18.070085048675537,74859,maciej-ThinkPad-T480,192.168.1.17,18.070085048675537,1,"195_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
466d0_00196,0.007947823964059353,1701856932,checkpoint_000000,True,True,1,2023-12-06_11-02-12,18.47011947631836,18.47011947631836,74859,maciej-ThinkPad-T480,192.168.1.17,18.47011947631836,1,"196_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,128
466d0_00197,0.007941345684230328,1701856955,checkpoint_000000,True,True,1,2023-12-06_11-02-35,23.145495891571045,23.145495891571045,74859,maciej-ThinkPad-T480,192.168.1.17,23.145495891571045,1,"197_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
466d0_00198,0.007944820448756218,1701856976,checkpoint_000000,True,True,1,2023-12-06_11-02-56,20.80890703201294,20.80890703201294,74859,maciej-ThinkPad-T480,192.168.1.17,20.80890703201294,1,"198_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,256
466d0_00199,0.007941474206745625,1701856994,checkpoint_000000,True,True,1,2023-12-06_11-03-14,17.9600989818573,17.9600989818573,74859,maciej-ThinkPad-T480,192.168.1.17,17.9600989818573,1,"199_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
466d0_00200,0.00795962754637003,1701857028,checkpoint_000000,True,True,1,2023-12-06_11-03-48,33.77282667160034,33.77282667160034,74859,maciej-ThinkPad-T480,192.168.1.17,33.77282667160034,1,"200_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
466d0_00201,0.007956128567457199,1701857061,checkpoint_000000,True,True,1,2023-12-06_11-04-21,33.32237005233765,33.32237005233765,74859,maciej-ThinkPad-T480,192.168.1.17,33.32237005233765,1,"201_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
466d0_00202,0.007961305789649487,1701857102,checkpoint_000000,True,True,1,2023-12-06_11-05-02,40.17724871635437,40.17724871635437,74859,maciej-ThinkPad-T480,192.168.1.17,40.17724871635437,1,"202_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,256
466d0_00203,0.007964025251567364,1701857138,checkpoint_000000,True,True,1,2023-12-06_11-05-38,36.114222049713135,36.114222049713135,74859,maciej-ThinkPad-T480,192.168.1.17,36.114222049713135,1,"203_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
466d0_00204,0.007959788665175438,1701857168,checkpoint_000000,True,True,1,2023-12-06_11-06-08,29.637406587600708,29.637406587600708,74859,maciej-ThinkPad-T480,192.168.1.17,29.637406587600708,1,"204_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,128
466d0_00205,0.00795708503574133,1701857207,checkpoint_000000,True,True,1,2023-12-06_11-06-47,38.994545459747314,38.994545459747314,74859,maciej-ThinkPad-T480,192.168.1.17,38.994545459747314,1,"205_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
466d0_00206,0.007959706708788872,1701857235,checkpoint_000000,True,True,1,2023-12-06_11-07-15,28.52209758758545,28.52209758758545,74859,maciej-ThinkPad-T480,192.168.1.17,28.52209758758545,1,"206_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,256
466d0_00207,0.007967659272253513,1701857263,checkpoint_000000,True,True,1,2023-12-06_11-07-43,27.87816023826599,27.87816023826599,74859,maciej-ThinkPad-T480,192.168.1.17,27.87816023826599,1,"207_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
466d0_00208,0.008017041720449924,1701857328,checkpoint_000000,True,True,1,2023-12-06_11-08-48,64.84762835502625,64.84762835502625,74859,maciej-ThinkPad-T480,192.168.1.17,64.84762835502625,1,"208_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
466d0_00209,0.007995588704943657,1701857395,checkpoint_000000,True,True,1,2023-12-06_11-09-55,66.59594798088074,66.59594798088074,74859,maciej-ThinkPad-T480,192.168.1.17,66.59594798088074,1,"209_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
466d0_00210,0.007997958920896053,1701857455,checkpoint_000000,True,True,1,2023-12-06_11-10-55,60.51437163352966,60.51437163352966,74859,maciej-ThinkPad-T480,192.168.1.17,60.51437163352966,1,"210_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,256
466d0_00211,0.007985271513462067,1701857539,checkpoint_000000,True,True,1,2023-12-06_11-12-19,84.05407691001892,84.05407691001892,74859,maciej-ThinkPad-T480,192.168.1.17,84.05407691001892,1,"211_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
466d0_00212,0.008012544363737106,1701857600,checkpoint_000000,True,True,1,2023-12-06_11-13-20,60.92959690093994,60.92959690093994,74859,maciej-ThinkPad-T480,192.168.1.17,60.92959690093994,1,"212_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,128
466d0_00213,0.007995720952749252,1701857677,checkpoint_000000,True,True,1,2023-12-06_11-14-37,76.17301821708679,76.17301821708679,74859,maciej-ThinkPad-T480,192.168.1.17,76.17301821708679,1,"213_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
466d0_00214,0.008000349625945091,1701857738,checkpoint_000000,True,True,1,2023-12-06_11-15-38,61.35056447982788,61.35056447982788,74859,maciej-ThinkPad-T480,192.168.1.17,61.35056447982788,1,"214_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,256
466d0_00215,0.007977832108736038,1701857799,checkpoint_000000,True,True,1,2023-12-06_11-16-39,61.17684483528137,61.17684483528137,74859,maciej-ThinkPad-T480,192.168.1.17,61.17684483528137,1,"215_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
466d0_00216,0.007951024919748306,1701857988,checkpoint_000000,True,True,1,2023-12-06_11-19-48,189.05298352241516,189.05298352241516,74859,maciej-ThinkPad-T480,192.168.1.17,189.05298352241516,1,"216_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.0100,num_l=16,seq_len=48",48,64,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
466d0_00217,0.007945609278976917,1701858142,checkpoint_000000,True,True,1,2023-12-06_11-22-22,154.08684706687927,154.08684706687927,74859,maciej-ThinkPad-T480,192.168.1.17,154.08684706687927,1,"217_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.0100,num_l=16,seq_len=48",48,64,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
466d0_00218,0.007942142896354198,1701858350,checkpoint_000000,True,True,1,2023-12-06_11-25-50,207.28530025482178,207.28530025482178,74859,maciej-ThinkPad-T480,192.168.1.17,207.28530025482178,1,"218_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.0100,num_l=16,seq_len=48",48,64,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,256
466d0_00219,0.007963346317410469,1701858557,checkpoint_000000,True,True,1,2023-12-06_11-29-17,207.12799668312073,207.12799668312073,74859,maciej-ThinkPad-T480,192.168.1.17,207.12799668312073,1,"219_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.0100,num_l=16,seq_len=48",48,64,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
466d0_00220,0.00795549526810646,1701858753,checkpoint_000000,True,True,1,2023-12-06_11-32-33,195.59685373306274,195.59685373306274,74859,maciej-ThinkPad-T480,192.168.1.17,195.59685373306274,1,"220_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.0100,num_l=16,seq_len=48",48,64,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,128
466d0_00221,0.007946399971842766,1701858930,checkpoint_000000,True,True,1,2023-12-06_11-35-30,177.26071643829346,177.26071643829346,74859,maciej-ThinkPad-T480,192.168.1.17,177.26071643829346,1,"221_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.0100,num_l=16,seq_len=48",48,64,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
466d0_00222,0.00794227421283722,1701859144,checkpoint_000000,True,True,1,2023-12-06_11-39-04,214.60811519622803,214.60811519622803,74859,maciej-ThinkPad-T480,192.168.1.17,214.60811519622803,1,"222_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.0100,num_l=16,seq_len=48",48,64,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,256
466d0_00223,0.00796414539217949,1701859350,checkpoint_000000,True,True,1,2023-12-06_11-42-30,205.14271998405457,205.14271998405457,74859,maciej-ThinkPad-T480,192.168.1.17,205.14271998405457,1,"223_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.0100,num_l=16,seq_len=48",48,64,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
466d0_00224,0.008031978271901608,1701859367,checkpoint_000000,True,True,1,2023-12-06_11-42-47,17.690427780151367,17.690427780151367,74859,maciej-ThinkPad-T480,192.168.1.17,17.690427780151367,1,"224_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=8,lr=0.1000,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00225,0.008015187457203865,1701859386,checkpoint_000000,True,True,1,2023-12-06_11-43-06,18.189351558685303,18.189351558685303,74859,maciej-ThinkPad-T480,192.168.1.17,18.189351558685303,1,"225_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=8,lr=0.1000,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00226,0.008062317036092281,1701859400,checkpoint_000000,True,True,1,2023-12-06_11-43-20,14.495165586471558,14.495165586471558,74859,maciej-ThinkPad-T480,192.168.1.17,14.495165586471558,1,"226_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=8,lr=0.1000,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00227,0.007967616431415081,1701859417,checkpoint_000000,True,True,1,2023-12-06_11-43-37,17.08653450012207,17.08653450012207,74859,maciej-ThinkPad-T480,192.168.1.17,17.08653450012207,1,"227_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=8,lr=0.1000,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00228,0.008035339415073395,1701859436,checkpoint_000000,True,True,1,2023-12-06_11-43-56,19.09321928024292,19.09321928024292,74859,maciej-ThinkPad-T480,192.168.1.17,19.09321928024292,1,"228_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=8,lr=0.1000,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00229,0.008021179586648941,1701859454,checkpoint_000000,True,True,1,2023-12-06_11-44-14,17.31013822555542,17.31013822555542,74859,maciej-ThinkPad-T480,192.168.1.17,17.31013822555542,1,"229_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=8,lr=0.1000,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00230,0.008002707734704018,1701859471,checkpoint_000000,True,True,1,2023-12-06_11-44-31,16.9773268699646,16.9773268699646,74859,maciej-ThinkPad-T480,192.168.1.17,16.9773268699646,1,"230_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=8,lr=0.1000,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00231,0.007968992926180363,1701859487,checkpoint_000000,True,True,1,2023-12-06_11-44-47,16.09258770942688,16.09258770942688,74859,maciej-ThinkPad-T480,192.168.1.17,16.09258770942688,1,"231_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=8,lr=0.1000,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00232,0.007991071790456772,1701859546,checkpoint_000000,True,True,1,2023-12-06_11-45-46,58.57732796669006,58.57732796669006,74859,maciej-ThinkPad-T480,192.168.1.17,58.57732796669006,1,"232_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=16,lr=0.1000,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00233,0.008080478757619858,1701859588,checkpoint_000000,True,True,1,2023-12-06_11-46-28,42.88775849342346,42.88775849342346,74859,maciej-ThinkPad-T480,192.168.1.17,42.88775849342346,1,"233_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=16,lr=0.1000,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00234,0.00794896949082613,1701859670,checkpoint_000000,True,True,1,2023-12-06_11-47-50,81.87117123603821,81.87117123603821,74859,maciej-ThinkPad-T480,192.168.1.17,81.87117123603821,1,"234_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=16,lr=0.1000,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00235,0.007989917881786823,1701859707,checkpoint_000000,True,True,1,2023-12-06_11-48-27,36.36724066734314,36.36724066734314,74859,maciej-ThinkPad-T480,192.168.1.17,36.36724066734314,1,"235_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=16,lr=0.1000,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00236,0.007978430017828941,1701859744,checkpoint_000000,True,True,1,2023-12-06_11-49-04,36.80296993255615,36.80296993255615,74859,maciej-ThinkPad-T480,192.168.1.17,36.80296993255615,1,"236_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=16,lr=0.1000,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00237,0.00804954580962658,1701859794,checkpoint_000000,True,True,1,2023-12-06_11-49-54,50.19210505485535,50.19210505485535,74859,maciej-ThinkPad-T480,192.168.1.17,50.19210505485535,1,"237_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=16,lr=0.1000,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00238,0.007962930016219616,1701859849,checkpoint_000000,True,True,1,2023-12-06_11-50-49,54.7789626121521,54.7789626121521,74859,maciej-ThinkPad-T480,192.168.1.17,54.7789626121521,1,"238_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=16,lr=0.1000,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
466d0_00239,0.00797120202332735,1701859878,checkpoint_000000,True,True,1,2023-12-06_11-51-18,28.914676904678345,28.914676904678345,74859,maciej-ThinkPad-T480,192.168.1.17,28.914676904678345,1,"239_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=16,lr=0.1000,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
466d0_00240,0.008040388114750385,1701860193,checkpoint_000000,True,True,1,2023-12-06_11-56-33,315.6272110939026,315.6272110939026,74859,maciej-ThinkPad-T480,192.168.1.17,315.6272110939026,1,"240_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
466d0_00241,0.007992989383637905,1701860508,checkpoint_000000,True,True,1,2023-12-06_12-01-48,314.7482123374939,314.7482123374939,74859,maciej-ThinkPad-T480,192.168.1.17,314.7482123374939,1,"241_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
466d0_00242,0.007998366840183735,1701860758,checkpoint_000000,True,True,1,2023-12-06_12-05-58,249.68961715698242,249.68961715698242,74859,maciej-ThinkPad-T480,192.168.1.17,249.68961715698242,1,"242_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
