trial_id,val_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/seq_len,config/h_size,config/num_l,config/dropout_rate,config/activ,config/lr,config/batch_size
84430_00000,0.004610051400959492,1701890528,checkpoint_000009,True,True,10,2023-12-06_20-22-08,8.922307968139648,92.00623798370361,20016,maciej-ThinkPad-T480,192.168.1.17,92.00623798370361,10,"0_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=8,lr=0.0100,num_l=2,seq_len=48",48,8,2,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
84430_00150,0.00491358945146203,1701896310,checkpoint_000001,True,True,2,2023-12-06_21-58-30,31.697688817977905,64.04251265525818,27705,maciej-ThinkPad-T480,127.0.1.1,64.04251265525818,2,"150_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,256
84430_00151,0.00526699423789978,1701896627,checkpoint_000009,True,True,10,2023-12-06_22-03-47,30.949392080307007,316.4584903717041,27705,maciej-ThinkPad-T480,127.0.1.1,316.4584903717041,10,"151_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
84430_00152,0.00805677380412817,1701897206,checkpoint_000007,True,True,8,2023-12-06_22-13-26,72.55018448829651,579.6240508556366,27705,maciej-ThinkPad-T480,127.0.1.1,579.6240508556366,8,"152_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.0100,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
84430_00153,0.004839731380343437,1701897279,checkpoint_000000,True,True,1,2023-12-06_22-14-39,72.909250497818,72.909250497818,27705,maciej-ThinkPad-T480,127.0.1.1,72.909250497818,1,"153_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.0100,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
84430_00154,0.004906528163701296,1701897348,checkpoint_000000,True,True,1,2023-12-06_22-15-48,68.23630833625793,68.23630833625793,27705,maciej-ThinkPad-T480,127.0.1.1,68.23630833625793,1,"154_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.0100,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,256
84430_00155,0.005144814029335976,1701898007,checkpoint_000009,True,True,10,2023-12-06_22-26-47,66.0218756198883,659.2124309539795,27705,maciej-ThinkPad-T480,127.0.1.1,659.2124309539795,10,"155_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.0100,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
84430_00156,0.005230152979493141,1701898080,checkpoint_000000,True,True,1,2023-12-06_22-28-00,73.07825112342834,73.07825112342834,27705,maciej-ThinkPad-T480,127.0.1.1,73.07825112342834,1,"156_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.0100,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,128
84430_00157,0.004843746777623892,1701898156,checkpoint_000000,True,True,1,2023-12-06_22-29-16,75.84195590019226,75.84195590019226,27705,maciej-ThinkPad-T480,127.0.1.1,75.84195590019226,1,"157_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.0100,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
84430_00158,0.0049900878220796585,1701898223,checkpoint_000000,True,True,1,2023-12-06_22-30-23,66.93709659576416,66.93709659576416,27705,maciej-ThinkPad-T480,127.0.1.1,66.93709659576416,1,"158_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.0100,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,256
84430_00159,0.004965746309608221,1701898488,checkpoint_000003,True,True,4,2023-12-06_22-34-48,65.93886232376099,264.7518708705902,27705,maciej-ThinkPad-T480,127.0.1.1,264.7518708705902,4,"159_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.0100,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
84430_00160,0.00809099618345499,1701898513,checkpoint_000000,True,True,1,2023-12-06_22-35-13,25.751628875732422,25.751628875732422,27705,maciej-ThinkPad-T480,127.0.1.1,25.751628875732422,1,"160_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=8,lr=0.1000,num_l=8,seq_len=48",48,8,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
84430_00161,0.00808072742074728,1701898540,checkpoint_000000,True,True,1,2023-12-06_22-35-40,26.16701054573059,26.16701054573059,27705,maciej-ThinkPad-T480,127.0.1.1,26.16701054573059,1,"161_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=8,lr=0.1000,num_l=8,seq_len=48",48,8,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
84430_00162,0.00801798701286316,1701898557,checkpoint_000000,True,True,1,2023-12-06_22-35-57,17.084929943084717,17.084929943084717,27705,maciej-ThinkPad-T480,127.0.1.1,17.084929943084717,1,"162_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=8,lr=0.1000,num_l=8,seq_len=48",48,8,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
84430_00163,0.007980581372976303,1701898574,checkpoint_000000,True,True,1,2023-12-06_22-36-14,16.76529026031494,16.76529026031494,27705,maciej-ThinkPad-T480,127.0.1.1,16.76529026031494,1,"163_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=8,lr=0.1000,num_l=8,seq_len=48",48,8,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
84430_00164,0.008053669705986977,1701898600,checkpoint_000000,True,True,1,2023-12-06_22-36-40,26.489376068115234,26.489376068115234,27705,maciej-ThinkPad-T480,127.0.1.1,26.489376068115234,1,"164_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=8,lr=0.1000,num_l=8,seq_len=48",48,8,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
84430_00165,0.008085880428552628,1701898626,checkpoint_000000,True,True,1,2023-12-06_22-37-06,26.234854459762573,26.234854459762573,27705,maciej-ThinkPad-T480,127.0.1.1,26.234854459762573,1,"165_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=8,lr=0.1000,num_l=8,seq_len=48",48,8,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
84430_00166,0.008021007291972637,1701898643,checkpoint_000000,True,True,1,2023-12-06_22-37-23,16.78776216506958,16.78776216506958,27705,maciej-ThinkPad-T480,127.0.1.1,16.78776216506958,1,"166_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=8,lr=0.1000,num_l=8,seq_len=48",48,8,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
84430_00167,0.007998078130185604,1701898660,checkpoint_000000,True,True,1,2023-12-06_22-37-40,16.60933828353882,16.60933828353882,27705,maciej-ThinkPad-T480,127.0.1.1,16.60933828353882,1,"167_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=8,lr=0.1000,num_l=8,seq_len=48",48,8,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
84430_00168,0.00828227587044239,1701898688,checkpoint_000000,True,True,1,2023-12-06_22-38-08,28.068901777267456,28.068901777267456,27705,maciej-ThinkPad-T480,127.0.1.1,28.068901777267456,1,"168_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=16,lr=0.1000,num_l=8,seq_len=48",48,16,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
84430_00169,0.007943307980895042,1701898716,checkpoint_000000,True,True,1,2023-12-06_22-38-36,27.964969873428345,27.964969873428345,27705,maciej-ThinkPad-T480,127.0.1.1,27.964969873428345,1,"169_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=16,lr=0.1000,num_l=8,seq_len=48",48,16,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
84430_00170,0.0080019636079669,1701898735,checkpoint_000000,True,True,1,2023-12-06_22-38-55,19.149680137634277,19.149680137634277,27705,maciej-ThinkPad-T480,127.0.1.1,19.149680137634277,1,"170_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=16,lr=0.1000,num_l=8,seq_len=48",48,16,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
84430_00171,0.007949918508529663,1701898754,checkpoint_000000,True,True,1,2023-12-06_22-39-14,19.001118659973145,19.001118659973145,27705,maciej-ThinkPad-T480,127.0.1.1,19.001118659973145,1,"171_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=16,lr=0.1000,num_l=8,seq_len=48",48,16,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
84430_00172,0.008026598021388054,1701898782,checkpoint_000000,True,True,1,2023-12-06_22-39-42,27.845807790756226,27.845807790756226,27705,maciej-ThinkPad-T480,127.0.1.1,27.845807790756226,1,"172_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=16,lr=0.1000,num_l=8,seq_len=48",48,16,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
84430_00173,0.007965789176523685,1701898810,checkpoint_000000,True,True,1,2023-12-06_22-40-10,27.992833852767944,27.992833852767944,27705,maciej-ThinkPad-T480,127.0.1.1,27.992833852767944,1,"173_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=16,lr=0.1000,num_l=8,seq_len=48",48,16,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
84430_00174,0.008142706006765366,1701898830,checkpoint_000000,True,True,1,2023-12-06_22-40-30,19.22839617729187,19.22839617729187,27705,maciej-ThinkPad-T480,127.0.1.1,19.22839617729187,1,"174_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=16,lr=0.1000,num_l=8,seq_len=48",48,16,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
84430_00175,0.007981772534549236,1701898867,checkpoint_000001,True,True,2,2023-12-06_22-41-07,18.61630868911743,37.58726215362549,27705,maciej-ThinkPad-T480,127.0.1.1,37.58726215362549,2,"175_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=16,lr=0.1000,num_l=8,seq_len=48",48,16,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
84430_00176,0.009139109402894974,1701898907,checkpoint_000000,True,True,1,2023-12-06_22-41-47,39.532628297805786,39.532628297805786,27705,maciej-ThinkPad-T480,127.0.1.1,39.532628297805786,1,"176_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
84430_00177,0.009154425002634525,1701898948,checkpoint_000000,True,True,1,2023-12-06_22-42-28,40.76540279388428,40.76540279388428,27705,maciej-ThinkPad-T480,127.0.1.1,40.76540279388428,1,"177_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
84430_00178,0.008229204453527927,1701898980,checkpoint_000000,True,True,1,2023-12-06_22-43-00,32.10284066200256,32.10284066200256,27705,maciej-ThinkPad-T480,127.0.1.1,32.10284066200256,1,"178_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
84430_00179,0.008352740667760372,1701899012,checkpoint_000000,True,True,1,2023-12-06_22-43-32,31.963686227798462,31.963686227798462,27705,maciej-ThinkPad-T480,127.0.1.1,31.963686227798462,1,"179_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
84430_00180,0.015888383612036705,1701899051,checkpoint_000000,True,True,1,2023-12-06_22-44-11,39.41924810409546,39.41924810409546,27705,maciej-ThinkPad-T480,127.0.1.1,39.41924810409546,1,"180_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
84430_00181,0.008549818769097328,1701899091,checkpoint_000000,True,True,1,2023-12-06_22-44-51,39.58708310127258,39.58708310127258,27705,maciej-ThinkPad-T480,127.0.1.1,39.58708310127258,1,"181_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
84430_00182,0.014820185489952564,1701899123,checkpoint_000000,True,True,1,2023-12-06_22-45-23,31.779500246047974,31.779500246047974,27705,maciej-ThinkPad-T480,127.0.1.1,31.779500246047974,1,"182_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
84430_00183,0.008294675499200821,1701899155,checkpoint_000000,True,True,1,2023-12-06_22-45-55,32.09218430519104,32.09218430519104,27705,maciej-ThinkPad-T480,127.0.1.1,32.09218430519104,1,"183_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.1000,num_l=8,seq_len=48",48,32,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
84430_00184,0.00882779061794281,1701899230,checkpoint_000000,True,True,1,2023-12-06_22-47-10,75.2785861492157,75.2785861492157,27705,maciej-ThinkPad-T480,127.0.1.1,75.2785861492157,1,"184_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,128
84430_00185,0.009583613835275173,1701899316,checkpoint_000000,True,True,1,2023-12-06_22-48-36,85.33110690116882,85.33110690116882,27705,maciej-ThinkPad-T480,127.0.1.1,85.33110690116882,1,"185_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
84430_00186,0.008110351860523224,1701899383,checkpoint_000000,True,True,1,2023-12-06_22-49-43,66.99465322494507,66.99465322494507,27705,maciej-ThinkPad-T480,127.0.1.1,66.99465322494507,1,"186_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.linear.Identity'>,0.1,256
84430_00187,0.00805720966309309,1701899452,checkpoint_000000,True,True,1,2023-12-06_22-50-52,69.14839363098145,69.14839363098145,27705,maciej-ThinkPad-T480,127.0.1.1,69.14839363098145,1,"187_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
84430_00188,0.00907059945166111,1701899536,checkpoint_000000,True,True,1,2023-12-06_22-52-16,83.64375138282776,83.64375138282776,27705,maciej-ThinkPad-T480,127.0.1.1,83.64375138282776,1,"188_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,128
84430_00189,0.008249877952039242,1701899610,checkpoint_000000,True,True,1,2023-12-06_22-53-30,74.30879950523376,74.30879950523376,27705,maciej-ThinkPad-T480,127.0.1.1,74.30879950523376,1,"189_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,128
84430_00190,0.008274768479168415,1701899678,checkpoint_000000,True,True,1,2023-12-06_22-54-38,67.68096828460693,67.68096828460693,27705,maciej-ThinkPad-T480,127.0.1.1,67.68096828460693,1,"190_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.linear.Identity'>,0.1,256
84430_00191,0.008352341130375862,1701899768,checkpoint_000000,True,True,1,2023-12-06_22-56-08,90.72323298454285,90.72323298454285,27705,maciej-ThinkPad-T480,127.0.1.1,90.72323298454285,1,"191_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=64,lr=0.1000,num_l=8,seq_len=48",48,64,8,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.1,256
84430_00192,0.007957225665450096,1701899869,checkpoint_000001,True,True,2,2023-12-06_22-57-49,49.75139927864075,100.21401929855347,27705,maciej-ThinkPad-T480,127.0.1.1,100.21401929855347,2,"192_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
84430_00193,0.007954840548336506,1701899969,checkpoint_000001,True,True,2,2023-12-06_22-59-29,50.428061962127686,100.50462651252747,27705,maciej-ThinkPad-T480,127.0.1.1,100.50462651252747,2,"193_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
84430_00194,0.007951653562486172,1701900033,checkpoint_000001,True,True,2,2023-12-06_23-00-33,31.46583652496338,63.850852727890015,27705,maciej-ThinkPad-T480,127.0.1.1,63.850852727890015,2,"194_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,256
84430_00195,0.007939107716083527,1701900096,checkpoint_000001,True,True,2,2023-12-06_23-01-36,31.689489364624023,62.89380359649658,27705,maciej-ThinkPad-T480,127.0.1.1,62.89380359649658,2,"195_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
84430_00196,0.007955717854201794,1701900197,checkpoint_000001,True,True,2,2023-12-06_23-03-17,50.00386452674866,100.51709723472595,27705,maciej-ThinkPad-T480,127.0.1.1,100.51709723472595,2,"196_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,128
84430_00197,0.007950793951749802,1701900297,checkpoint_000001,True,True,2,2023-12-06_23-04-57,49.71785831451416,99.97599935531616,27705,maciej-ThinkPad-T480,127.0.1.1,99.97599935531616,2,"197_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
84430_00198,0.007952497340738773,1701900362,checkpoint_000001,True,True,2,2023-12-06_23-06-02,32.14792037010193,64.69873929023743,27705,maciej-ThinkPad-T480,127.0.1.1,64.69873929023743,2,"198_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,256
84430_00199,0.007957232184708118,1701900489,checkpoint_000003,True,True,4,2023-12-06_23-08-09,31.903141975402832,127.72413849830627,27705,maciej-ThinkPad-T480,127.0.1.1,127.72413849830627,4,"199_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=8,lr=0.0100,num_l=16,seq_len=48",48,8,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
84430_00200,0.008154258131980896,1701900544,checkpoint_000000,True,True,1,2023-12-06_23-09-04,54.881338119506836,54.881338119506836,27705,maciej-ThinkPad-T480,127.0.1.1,54.881338119506836,1,"200_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
84430_00201,0.008087965659797192,1701900598,checkpoint_000000,True,True,1,2023-12-06_23-09-58,53.84565854072571,53.84565854072571,27705,maciej-ThinkPad-T480,127.0.1.1,53.84565854072571,1,"201_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
84430_00202,0.008035557344555855,1701900636,checkpoint_000000,True,True,1,2023-12-06_23-10-36,37.59974265098572,37.59974265098572,27705,maciej-ThinkPad-T480,127.0.1.1,37.59974265098572,1,"202_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,256
84430_00203,0.007937457412481308,1701900784,checkpoint_000003,True,True,4,2023-12-06_23-13-04,36.841296911239624,148.31205797195435,27705,maciej-ThinkPad-T480,127.0.1.1,148.31205797195435,4,"203_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
84430_00204,0.008153804577887058,1701900839,checkpoint_000000,True,True,1,2023-12-06_23-13-59,54.36803889274597,54.36803889274597,27705,maciej-ThinkPad-T480,127.0.1.1,54.36803889274597,1,"204_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,128
84430_00205,0.008085119538009167,1701900893,checkpoint_000000,True,True,1,2023-12-06_23-14-53,54.112281799316406,54.112281799316406,27705,maciej-ThinkPad-T480,127.0.1.1,54.112281799316406,1,"205_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
84430_00206,0.008034132421016693,1701900930,checkpoint_000000,True,True,1,2023-12-06_23-15-30,36.81617712974548,36.81617712974548,27705,maciej-ThinkPad-T480,127.0.1.1,36.81617712974548,1,"206_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,256
84430_00207,0.007939016446471214,1701901076,checkpoint_000003,True,True,4,2023-12-06_23-17-56,36.59545373916626,146.29953598976135,27705,maciej-ThinkPad-T480,127.0.1.1,146.29953598976135,4,"207_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=16,lr=0.0100,num_l=16,seq_len=48",48,16,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
84430_00208,0.007955743931233883,1701901233,checkpoint_000001,True,True,2,2023-12-06_23-20-33,78.89073610305786,157.3486087322235,27705,maciej-ThinkPad-T480,127.0.1.1,157.3486087322235,2,"208_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
84430_00209,0.00794312171638012,1701901390,checkpoint_000001,True,True,2,2023-12-06_23-23-10,77.481130361557,156.78137683868408,27705,maciej-ThinkPad-T480,127.0.1.1,156.78137683868408,2,"209_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.2000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
84430_00210,0.007940815761685371,1701901518,checkpoint_000001,True,True,2,2023-12-06_23-25-18,63.25469517707825,127.52001452445984,27705,maciej-ThinkPad-T480,127.0.1.1,127.52001452445984,2,"210_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,256
84430_00211,0.007943694479763508,1701901771,checkpoint_000003,True,True,4,2023-12-06_23-29-31,63.269389390945435,252.7956120967865,27705,maciej-ThinkPad-T480,127.0.1.1,252.7956120967865,4,"211_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.2000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.2,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
84430_00212,0.00795725081115961,1701901928,checkpoint_000001,True,True,2,2023-12-06_23-32-08,78.62444376945496,157.57478523254395,27705,maciej-ThinkPad-T480,127.0.1.1,157.57478523254395,2,"212_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,128
84430_00213,0.007946211844682693,1701902086,checkpoint_000001,True,True,2,2023-12-06_23-34-46,78.69751143455505,157.62478470802307,27705,maciej-ThinkPad-T480,127.0.1.1,157.62478470802307,2,"213_activ=ref_ph_a967c568,batch_size=128,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,128
84430_00214,0.007945308461785316,1701902338,checkpoint_000003,True,True,4,2023-12-06_23-38-58,62.83117127418518,252.0086314678192,27705,maciej-ThinkPad-T480,127.0.1.1,252.0086314678192,4,"214_activ=ref_ph_d087e18c,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.linear.Identity'>,0.01,256
84430_00215,0.007946469821035862,1701902643,checkpoint_000003,True,True,4,2023-12-06_23-44-03,78.85712218284607,304.60729932785034,27705,maciej-ThinkPad-T480,127.0.1.1,304.60729932785034,4,"215_activ=ref_ph_a967c568,batch_size=256,dropout_rate=0.4000,h_size=32,lr=0.0100,num_l=16,seq_len=48",48,32,16,0.4,<class 'torch.nn.modules.activation.ReLU'>,0.01,256
84430_00216,0.00799519196152687,1701903107,checkpoint_000001,True,True,2,2023-12-06_23-51-47,264.3110272884369,464.41671562194824,27705,maciej-ThinkPad-T480,127.0.1.1,464.41671562194824,2,"216_activ=ref_ph_d087e18c,batch_size=128,dropout_rate=0.2000,h_size=64,lr=0.0100,num_l=16,seq_len=48",48,64,16,0.2,<class 'torch.nn.modules.linear.Identity'>,0.01,128
